Study Accession,Sample Accession or Sample ID,GMWI,Inverse Simpson,Richness,Shannon,Evenness
PRJEB6337,SAMEA2581886,0.431055630505254,9.963502018688862,57.0,2.7961407802978715,0.4866066666248587
PRJEB6337,SAMEA2581888,1.2499406342251047,12.27756864956198,76.0,3.019486821417044,0.5254751217965905
PRJEB6337,SAMEA2581890,-1.091933611109574,6.579288464575296,51.0,2.381899718546592,0.41451714106940407
PRJEB6337,SAMEA2581892,-0.04223553868871219,11.5105769014984,61.0,2.775216257390515,0.48296521465848824
PRJEB6337,SAMEA2581893,-1.6543313669360742,8.277264244449643,55.0,2.427152297604189,0.4223923549379451
PRJEB6337,SAMEA2581894,-1.4693726191185923,9.008361201046931,71.0,2.6374631540022917,0.4589923235475364
PRJEB6337,SAMEA2581895,-2.230037039191548,8.508968625738712,55.0,2.5527179028851967,0.44424428065608257
PRJEB6337,SAMEA2581896,0.4868480076856698,3.989737895634383,72.0,2.1871574563477134,0.3806265430969065
PRJEB6337,SAMEA2581897,-2.987465583178978,5.014525300963962,67.0,2.269058369958682,0.39487959174402026
PRJEB6337,SAMEA2581900,2.9193387898388954,9.367786699638243,56.0,2.6486530036344234,0.46093967021473276
PRJEB6337,SAMEA2581901,0.7969177576895842,8.590071398599928,66.0,2.7549475624016395,0.4794378950847141
PRJEB6337,SAMEA2581902,0.7633525034395,12.63933143082327,55.0,2.8412824142278708,0.49446257293953877
PRJEB6337,SAMEA2581903,0.0008473825485352574,15.813982852534844,107.0,3.27106479959545,0.569256723288263
PRJEB6337,SAMEA2581904,-1.1499199721202917,6.534207268482915,37.0,2.3095698073597775,0.4019297144176821
PRJEB6337,SAMEA2581906,0.21418698484509666,2.8714696695274986,65.0,1.9044822305274156,0.33143315113929883
PRJEB6337,SAMEA2581907,-2.8417566165093064,3.848647919929696,69.0,2.138189284957439,0.3721047122868006
PRJEB6337,SAMEA2581908,1.1362014323817458,4.939683637566875,76.0,2.3517530348621776,0.4092707753066958
PRJEB6337,SAMEA2581909,1.440208385134966,23.743461398929185,96.0,3.5196287578169074,0.6125138010453919
PRJEB6337,SAMEA2581910,0.9130621745437372,11.102829820588932,60.0,2.806683860587377,0.4884414573449053
PRJEB6337,SAMEA2581911,0.8513845082729761,12.385771454518014,91.0,3.128123656922081,0.5443809683012675
PRJEB6337,SAMEA2581912,0.8620608042151007,10.451993116157688,73.0,2.933694716218824,0.5105448970284414
PRJEB6337,SAMEA2581913,0.8996904766725666,13.00489121959247,67.0,3.119873721920122,0.5429452489700157
PRJEB6337,SAMEA2581915,0.36060839910083886,9.66896223385272,63.0,2.796531728040843,0.48667470246174227
PRJEB6337,SAMEA2581916,-0.5921033370277229,7.704357652864552,64.0,2.6326071897095753,0.45814725000389445
PRJEB6337,SAMEA2581918,1.790237299732649,8.630499326877532,52.0,2.5748970334226837,0.4481040694247777
PRJEB6337,SAMEA2581919,1.589060207660622,10.943554100917975,82.0,2.9527092796856302,0.5138539626560039
PRJEB6337,SAMEA2581920,1.3579808065886132,5.545057068581113,77.0,2.3139211925960614,0.40268697709914236
PRJEB6337,SAMEA2581921,1.9010700411913815,1.6509872080709345,64.0,1.2034123266214347,0.20942738826266807
PRJEB6337,SAMEA2581922,0.6656353776098622,12.866894641364464,60.0,3.0171699469752866,0.5250719208715743
PRJEB6337,SAMEA2581924,-0.5460790069616995,4.033574271993092,54.0,1.8902418258374067,0.3289549226085966
PRJEB6337,SAMEA2581926,-3.2560148334034276,7.843656702624905,51.0,2.3858476728630182,0.41520419549221416
PRJEB6337,SAMEA2581928,0.07541954912868014,8.529608889243006,78.0,2.701802011300743,0.4701890834192323
PRJEB6337,SAMEA2581929,2.9303084558683272,6.099312329214458,47.0,2.531329097273711,0.440522030519384
PRJEB6337,SAMEA2581931,1.2777727007189852,1.5191798789645679,75.0,1.1191844872008032,0.19476938947151953
PRJEB6337,SAMEA2581934,0.7569588062777055,16.44818476893583,69.0,3.1921815660127497,0.5555288353304261
PRJEB6337,SAMEA2581935,-4.246158722881029,12.569116173484817,87.0,2.8753154918877963,0.5003852799047143
PRJEB6337,SAMEA2581936,0.776083625914604,11.219894959683067,73.0,2.893887226328117,0.5036172809016325
PRJEB6337,SAMEA2581937,-1.46091640120534,7.517197842285315,84.0,2.567843501208657,0.4468765576260932
PRJEB6337,SAMEA2581938,0.40138980449415085,12.671817157288146,87.0,2.9839180088266986,0.5192851540194501
PRJEB6337,SAMEA2581939,-0.4989615604943476,10.19809544959413,59.0,2.967414615912783,0.5164131022721181
PRJEB6337,SAMEA2581941,3.0455856247241453,8.994058985044248,53.0,2.753422445280652,0.47917248206842916
PRJEB6337,SAMEA2581943,-1.7578156074512907,15.431985727256839,104.0,3.2830711226104015,0.5713461591499669
PRJEB6337,SAMEA2581944,0.16159283884359937,9.78721776554407,52.0,2.725890360003248,0.4743811295240692
PRJEB6337,SAMEA2581946,-3.738217244362979,7.5708709615612415,73.0,2.5641154731218077,0.4462277765156398
PRJEB6337,SAMEA2581949,0.0,3.8336851319685925,48.0,2.130773696277391,0.37081419254112635
PRJEB6337,SAMEA2581951,0.9500177296466327,7.892554639687681,87.0,2.7827938136957466,0.48428392129902376
PRJEB6337,SAMEA2581952,-2.922297263339498,8.121391693357893,62.0,2.627023373235674,0.45717550983238536
PRJEB6337,SAMEA2581953,2.1193618043684066,4.02934899372797,84.0,2.2920909145419484,0.3988878984153165
PRJEB6337,SAMEA2581954,1.6278557588752862,18.424148117772788,85.0,3.3168618678563666,0.5772266935003
PRJEB6337,SAMEA2581955,-3.593709506479773,4.820766892603726,49.0,1.9613259497961855,0.3413255474545475
PRJEB6337,SAMEA2581956,-3.5884350923255215,12.996589955011856,80.0,2.96253259565348,0.5155634942618513
PRJEB6337,SAMEA2581957,0.6075315519900795,10.867689062128564,86.0,3.021244606463656,0.5257810255365603
PRJEB6337,SAMEA2581958,1.0616398666289768,14.257802053452432,75.0,3.0682439551176395,0.5339602261487763
PRJEB6337,SAMEA2581959,-3.4694154175320153,6.250133660251958,71.0,2.5169600206474314,0.43802140947452867
PRJEB6337,SAMEA2581960,-3.080878136560712,7.512250990524128,61.0,2.5621668488649276,0.44588866141785
PRJEB6337,SAMEA2581961,0.3522961942350272,5.829727514701707,69.0,2.4221692403191177,0.4215251636605335
PRJEB6337,SAMEA2581962,-1.2740850657718603,4.505480310129458,42.0,1.951057943094622,0.339538627228951
PRJEB6337,SAMEA2581963,0.0005773851092431735,9.349505224606636,87.0,2.9187046978307247,0.5079362147575505
PRJEB6337,SAMEA2581964,0.1526002729948867,12.42598117794229,79.0,3.049371766045325,0.5306759376461727
PRJEB6337,SAMEA2581965,0.8250241593283629,8.48212302095413,54.0,2.647515480486904,0.4607417093856775
PRJEB6337,SAMEA2581966,-1.4979232310167467,14.122890601683627,76.0,3.0580471508289224,0.5321856971335991
PRJEB6337,SAMEA2581967,-1.3537803380974818,10.504441243668749,80.0,2.8032411599478513,0.48784233118709847
PRJEB6337,SAMEA2581969,0.6336251998853031,6.17281716602347,64.0,2.31076561154655,0.4021378177769126
PRJEB6337,SAMEA2581970,-0.6545506267824339,9.018567306573864,67.0,2.798557020161461,0.4870271599112025
PRJEB6337,SAMEA2581971,-1.108168180023334,12.883374870883433,84.0,2.992324467845088,0.5207481129054548
PRJEB6337,SAMEA2581972,1.291131385857987,16.751999705915022,93.0,3.284289342286266,0.5715581634309623
PRJEB6337,SAMEA2581973,-1.6042643168611594,5.229272255955678,69.0,2.427758605838197,0.42249786952103646
PRJEB6337,SAMEA2581974,1.629673599969116,9.87645220051767,73.0,2.878759594115023,0.5009846499779648
PRJEB6337,SAMEA2581975,-4.181043396249488,8.056777760143206,63.0,2.645385545090194,0.4603710410806972
PRJEB6337,SAMEA2581976,3.0659082571476715,8.331307347347854,63.0,2.6188851944931795,0.45575923921461603
PRJEB6337,SAMEA2581977,0.9239638074694344,2.903810211011953,79.0,2.1338731095231367,0.37135357709523475
PRJEB6337,SAMEA2581978,2.0076441531272624,6.975045640613027,52.0,2.507907138302744,0.43644595485788873
PRJEB6337,SAMEA2581979,0.33173312382772696,14.788499870059132,67.0,3.18320490552134,0.5539666454471676
PRJEB6337,SAMEA2581980,1.4620072064145162,12.427827896571678,36.0,2.8106687084037008,0.48913493226811794
PRJEB6337,SAMEA2581982,-2.790700482611685,5.157158124158941,64.0,2.323887989054481,0.4044214783215892
PRJEB6337,SAMEA2581985,0.0,3.2616538222407803,26.0,1.6163159549673034,0.2812841630153644
PRJEB6337,SAMEA2581987,0.0,2.5979190991904075,26.0,1.524194195081961,0.2652524013754349
PRJEB6337,SAMEA2581989,0.23334080673853946,8.0867285109888,61.0,2.5812036052331506,0.44920158923069914
PRJEB6337,SAMEA2581990,2.360336730555725,1.9146512194841365,56.0,1.3688236338503261,0.23821358007384602
PRJEB6337,SAMEA2581998,-1.4809200205587338,12.439550686660867,72.0,2.977881032127989,0.5182345512999625
PRJEB6337,SAMEA2581999,0.0949252781443276,3.4772212459256675,54.0,2.0013765020269925,0.34829546322375343
PRJEB6337,SAMEA2582000,1.4276904419090983,17.701214887883246,79.0,3.2372081240519046,0.5633647152229577
PRJEB6337,SAMEA2582001,0.27615473195876533,17.846922967583307,87.0,3.3176593504426224,0.5773654777652854
PRJEB6337,SAMEA2582002,2.9130898455342615,6.367326396543988,60.0,2.5071287324359597,0.4363104904754134
PRJEB6337,SAMEA2582003,0.7371639597976898,24.139790242433197,99.0,3.6366664921020804,0.6328816387991716
PRJEB6337,SAMEA2582004,-1.4177035173980308,11.940572572813352,58.0,2.922235523762453,0.5085506771798924
PRJEB6337,SAMEA2582005,1.9024843830598483,27.294611268540628,56.0,3.5423321991013443,0.6164648345420516
PRJEB6337,SAMEA2582006,0.5029232315600676,7.128460971228302,61.0,2.578927631090113,0.4488055061010972
PRJEB6337,SAMEA2582007,-3.9598500899692946,8.872227306165499,66.0,2.6368061438601504,0.4588779854149721
PRJEB6337,SAMEA2582008,0.9900572645021568,13.105084943947277,61.0,2.9940898465252794,0.5210553381499602
PRJEB6337,SAMEA2582009,1.5035657473920396,12.083357506501367,65.0,2.9587033064193813,0.5148970908808497
PRJEB6337,SAMEA2582013,0.6506073664159369,12.326684998360232,74.0,2.9764419994416182,0.5179841193819371
PRJEB6337,SAMEA2582014,0.7753442163893124,7.452802676492531,78.0,2.6493029387268727,0.4610527770908557
PRJEB6337,SAMEA2582017,0.0,2.2653707690073794,48.0,1.5799897213949712,0.27496238281237134
PRJEB6997,SAMEA2737653,-0.7973760930823209,5.965544310422086,108.0,2.532655429620956,0.44075284942767257
PRJEB6997,SAMEA2737654,-1.7047517278878555,5.392004806522298,82.0,2.2165198473171244,0.38573642000097247
PRJEB6997,SAMEA2737669,-0.65166108889859,7.185329903440699,107.0,2.7892993659643976,0.4854160692675051
PRJEB6997,SAMEA2737670,-3.3107839570739888,10.919125121930175,86.0,2.9198324683530483,0.5081324783571705
PRJEB6997,SAMEA2737671,3.117121256520757,16.41439296338765,84.0,3.2899229675154915,0.572538571718386
PRJEB6997,SAMEA2737672,-2.6068525729020924,16.09585641853103,115.0,3.3200099196675477,0.5777745425245676
PRJEB6997,SAMEA2737673,0.4919672046266648,1.8995110123173813,80.0,1.452947733570813,0.2528535252569503
PRJEB6997,SAMEA2737674,0.8871375493604883,9.710393011570764,77.0,2.7725956264122957,0.48250915160409896
PRJEB6997,SAMEA2737675,-4.276823006338288,11.546796124221496,77.0,2.8829967848179567,0.5017220396181205
PRJEB6997,SAMEA2737676,-0.047255597963621845,10.978504884485718,105.0,2.9771661878741313,0.5181101484151089
PRJEB6997,SAMEA2737677,-0.961922822116917,9.559436511696637,88.0,2.87232648838891,0.4998651097332509
PRJEB6997,SAMEA2737678,-1.5342768548223233,15.233002031428995,101.0,3.1280046409466604,0.5443602561942511
PRJEB6997,SAMEA2737679,-1.1831841142557884,16.67590041696134,103.0,3.2562612056309517,0.5666804840788893
PRJEB6997,SAMEA2737680,-2.8269391189679456,10.677067369243389,99.0,3.0203548579189117,0.5256261844153466
PRJEB6997,SAMEA2737681,-0.04852327722773582,26.659984113472508,116.0,3.7017630769472176,0.6442102644475483
PRJEB6997,SAMEA2737682,-0.1373179796872791,5.924296881772364,112.0,2.5985846683335048,0.45222638012722854
PRJEB6997,SAMEA2737683,-1.141250768690276,18.30402936341848,96.0,3.3221997608684104,0.5781556361142387
PRJEB6997,SAMEA2737684,-0.06058862093348428,13.305969321482014,96.0,3.160072285152995,0.5499409227914794
PRJEB6997,SAMEA2737685,-3.7756730015079616,6.0905393405486645,74.0,2.3916908632493024,0.41622107397571495
PRJEB6997,SAMEA2737686,-1.4058226813137586,2.9170174164567,69.0,1.6948361827728722,0.2949488778195389
PRJEB6997,SAMEA2737687,-1.4455968197752422,11.760751181191337,112.0,2.9747251394681458,0.5176853377488234
PRJEB6997,SAMEA2737688,-0.3186410061579876,5.422101439468235,99.0,2.5388768998969216,0.4418355591874333
PRJEB6997,SAMEA2737689,-0.27754505683851693,7.7633732008322225,73.0,2.658780378285008,0.4627021165318517
PRJEB6997,SAMEA2737690,0.33645170822783665,11.37101152943476,105.0,2.8922971495222525,0.5033405630841209
PRJEB6997,SAMEA2737691,0.5997792331733733,10.210077414371089,71.0,2.900393557066749,0.504749564345654
PRJEB6997,SAMEA2737692,-2.9951053734799604,6.920604256213749,64.0,2.3953801493382074,0.4168631128954278
PRJEB6997,SAMEA2737693,-0.3290574581090493,3.8387706306797402,54.0,1.9600085878578395,0.34109628964819033
PRJEB6997,SAMEA2737694,0.29211116951800137,13.752616406113459,104.0,3.1076468550444205,0.5408174323108641
PRJEB6997,SAMEA2737695,-1.540110586669342,11.424727783321579,108.0,2.9852981489073405,0.519525336977636
PRJEB6997,SAMEA2737696,-4.010526968391222,11.318482048382807,110.0,2.9366418245426877,0.5110577762682003
PRJEB6997,SAMEA2737697,0.1417705818030889,16.54708045847397,97.0,3.263936622728724,0.5680162212331911
PRJEB6997,SAMEA2737698,1.3666765727407961,5.991046356850679,80.0,2.6111511340120983,0.4544132964721433
PRJEB6997,SAMEA2737699,0.15188525208001324,7.107303239845468,78.0,2.429361811616634,0.42277687214681836
PRJEB6997,SAMEA2737700,1.4276822052510665,7.608429911366161,93.0,2.698109336001487,0.4695464546821673
PRJEB6997,SAMEA2737701,-1.2507747121748642,16.132185144151613,110.0,3.251674191684621,0.565882215414481
PRJEB6997,SAMEA2737702,-4.541616859388437,14.868801830869257,104.0,3.168082855081428,0.5513349859080815
PRJEB6997,SAMEA2737703,-0.5273637826856322,16.211605440359026,95.0,3.2658261698088573,0.5683450552506244
PRJEB6997,SAMEA2737704,-1.1603874027384093,9.431082538704864,63.0,2.6229183925600417,0.45646112843313547
PRJEB6997,SAMEA2737705,-0.1395423863546188,5.572854407435951,82.0,2.434388375064853,0.42365163471290623
PRJEB6997,SAMEA2737706,-0.1669883487230253,4.7767217232556956,107.0,2.548844623952302,0.4435702218376838
PRJEB6997,SAMEA2737707,0.4652545834202351,21.414469375566902,107.0,3.5453852700218356,0.6169961542359875
PRJEB6997,SAMEA2737708,0.3025618308977147,10.03338496752467,113.0,2.8696619383784916,0.499401403539428
PRJEB6997,SAMEA2737709,-0.15329281836196462,1.6502147700862524,64.0,1.1958363517010435,0.2081089568273051
PRJEB6997,SAMEA2737710,-1.4472394321627537,11.085851482596935,84.0,2.8537429729536017,0.4966310585138471
PRJEB6997,SAMEA2737711,1.2660869315593815,9.448354201633515,75.0,2.7703443625394213,0.4821173687523229
PRJEB6997,SAMEA2737712,0.01588466096007558,9.658504619484086,73.0,2.7540563337659436,0.4792827963862965
PRJEB6997,SAMEA2737713,-3.145643417388647,12.575434585582036,104.0,3.1453646526493726,0.5473813835590633
PRJEB6997,SAMEA2737715,-3.564469717187247,12.965256964393646,110.0,3.013997540248938,0.5245198334111845
PRJEB6997,SAMEA2737716,0.6591117691773187,7.984541070818809,82.0,2.597162287112997,0.4519788460297832
PRJEB6997,SAMEA2737717,0.21722442293222605,11.471432508799642,63.0,2.8398873321657128,0.49421978965884056
PRJEB6997,SAMEA2737718,-3.7886451513079304,7.125653446432495,78.0,2.4440818558601665,0.4253385713689701
PRJEB6997,SAMEA2737719,1.1477739609329054,7.439862760656179,78.0,2.611140945337543,0.45441152335792906
PRJEB6997,SAMEA2737720,0.800190993471107,8.39384367235142,73.0,2.7769443512505356,0.4832659513019236
PRJEB6997,SAMEA2737721,-0.3934707394030174,9.84897145385346,70.0,2.7638781118074665,0.4809920603499677
PRJEB6997,SAMEA2737722,-0.1783361660284568,9.118565989319494,99.0,2.8892683790961096,0.5028134723555631
PRJEB6997,SAMEA2737723,-0.08321082437207963,11.508944232004916,89.0,3.00305316129561,0.5226152055046487
PRJEB6997,SAMEA2737724,-0.5245487599763684,10.729395524350522,116.0,3.0716576019003896,0.5345542961232543
PRJEB6997,SAMEA2737726,-0.9343684252664244,5.8592711152376005,69.0,2.412479347986783,0.4198388514973495
PRJEB6997,SAMEA2737727,-1.2604773493223915,7.784417408098517,84.0,2.6007637100906313,0.4526055943117729
PRJEB6997,SAMEA2737728,-0.15891551232474466,14.095260236188867,106.0,3.1015632779696913,0.5397587198231567
PRJEB6997,SAMEA2737730,-3.1279087248575275,10.66425666435969,100.0,2.8452310675562207,0.49514974900996567
PRJEB6997,SAMEA2737731,0.2266644146412958,2.650956506073306,84.0,2.0407472962590734,0.35514708209739443
PRJEB6997,SAMEA2737732,-0.033329274595830426,13.812251445651125,104.0,3.1710418134783382,0.5518499273918392
PRJEB6997,SAMEA2737733,0.7936278535037281,4.923459737078793,97.0,2.555127792116822,0.4446636687549219
PRJEB6997,SAMEA2737734,-1.1096555317111982,4.1775394404898245,80.0,2.136375274793934,0.3717890238046231
PRJEB6997,SAMEA2737735,0.050004619644744557,2.6717781241525236,68.0,1.8277010588944367,0.31807108072741674
PRJEB6997,SAMEA2737736,-2.082001885923893,8.450019646404513,87.0,2.7014330146977747,0.47012486769439066
PRJEB6997,SAMEA2737737,-2.546007873460054,3.9123472550110447,94.0,2.0731413476178084,0.36078455266440546
PRJEB6997,SAMEA2737738,0.31907425152637237,6.766981484779368,75.0,2.461982192585199,0.4284537303933675
PRJEB6997,SAMEA2737739,1.0160994414655655,9.31744888363618,89.0,2.757338782024049,0.47985403414960937
PRJEB6997,SAMEA2737740,1.0335150154724098,5.178447224967827,85.0,2.3570921675969516,0.4101999336670482
PRJEB6997,SAMEA2737741,-0.13421223615016833,10.059854033272005,100.0,2.9115512480480286,0.5066913145085525
PRJEB6997,SAMEA2737742,-3.363186804421095,4.998614531271135,73.0,2.3945550566856766,0.4167195237070244
PRJEB6997,SAMEA2737743,0.5329160629853478,18.411059091623684,75.0,3.264024759147261,0.5680315594340195
PRJEB6997,SAMEA2737745,-1.4896603477881647,17.060155929290914,101.0,3.4226191827056947,0.5956314229090048
PRJEB6997,SAMEA2737746,-1.2461201710854786,11.26081589978077,85.0,3.031126893583218,0.527500819771444
PRJEB6997,SAMEA2737747,-0.2860498255806309,16.937087399508115,89.0,3.1910039009261677,0.555323888681738
PRJEB6997,SAMEA2737749,0.4845936083703822,5.183630367149207,91.0,2.5580416059458027,0.445170753821767
PRJEB6997,SAMEA2737750,-3.601651991562865,4.40669514719258,61.0,2.100754939452324,0.36559008962835676
PRJEB6997,SAMEA2737752,-1.2372824694351026,8.04461683900352,99.0,2.5992347588067393,0.452339514043952
PRJEB6997,SAMEA2737753,-0.00990595255576583,16.698605821130595,82.0,3.2958504935871464,0.5735701269688883
PRJEB6997,SAMEA2737754,-1.366340122722111,10.976959840106517,88.0,2.8599083276677044,0.497704002597038
PRJEB6997,SAMEA2737759,-0.86746483655506,16.85045042606255,127.0,3.2928322002116874,0.5730448595400532
PRJEB6997,SAMEA2737760,0.34784016419831393,5.608900573835462,74.0,2.3343381857197167,0.4062401046942938
PRJEB6997,SAMEA2737761,-2.4076094447009937,19.771065281090188,104.0,3.353956648729283,0.5836822224196366
PRJEB6997,SAMEA2737764,-0.9595754136097068,10.468552351080774,84.0,2.9942478804661787,0.5210828404737833
PRJEB6997,SAMEA2737766,-0.3099921755630196,7.608083778328881,85.0,2.7397534836162007,0.47679370059983195
PRJEB6997,SAMEA2737768,0.09869443000349243,15.986614793290041,96.0,3.234646967965956,0.5629190024625449
PRJEB6997,SAMEA2737769,0.2867214256858302,7.681112989102308,74.0,2.6531140909277275,0.4617160241210214
PRJEB6997,SAMEA2737771,-0.08349517615652326,7.409664153976301,95.0,2.6858056144758655,0.46740526316532766
PRJEB6997,SAMEA2737772,-2.222967902177134,13.530076265406507,97.0,3.0326845590842013,0.5277718971157934
PRJEB6997,SAMEA2737773,0.11718873390128409,13.14076025294855,125.0,3.2129820665031996,0.559148703928998
PRJEB6997,SAMEA2737774,-0.8169718736340735,8.830666228450038,92.0,2.7567715521760907,0.4797553202981932
PRJEB6997,SAMEA2737775,-4.280134943889937,10.746485009758947,71.0,2.8165065427042033,0.4901508786429543
PRJEB6997,SAMEA2737776,0.6405899933133432,14.98075108522871,74.0,3.142014688908446,0.5467983962142298
PRJEB6997,SAMEA2737777,0.5320615001978726,10.233695513218898,74.0,2.865852547285511,0.4987384629912671
PRJEB6997,SAMEA2737778,-3.3437032201392416,10.280978080414325,68.0,2.682908022744935,0.4669010011970595
PRJEB6997,SAMEA2737779,0.6186910661103782,3.6800265778710504,83.0,2.266878769678324,0.3945002803608192
PRJEB6997,SAMEA2737780,1.2343301664106587,11.588973441442004,84.0,3.114077249407058,0.5419365007025325
PRJEB6997,SAMEA2737781,0.41700822207162386,6.167178944758215,85.0,2.620511092635382,0.4560421909460966
PRJEB6997,SAMEA2737782,-1.5901849023185264,7.715368257346892,77.0,2.5129312924442826,0.437320298137258
PRJEB6997,SAMEA2737783,1.1163141777117744,13.671979472418577,95.0,3.093094716018477,0.5382849532906477
PRJEB6997,SAMEA2737784,0.016692875821049207,13.644521812293288,98.0,3.1896531056457813,0.5550888125391801
PRJEB6997,SAMEA2737785,-2.2823050361697677,10.141459461753891,81.0,2.7031642425407223,0.4704261497384711
PRJEB6997,SAMEA2737786,-0.6588244666643618,2.983600454937907,98.0,2.013729196138493,0.35044517733964764
PRJEB6997,SAMEA2737787,-2.8864171260441496,5.312421798331065,76.0,2.371432910741954,0.41269562389405084
PRJEB6997,SAMEA2737789,-1.5677893410609198,8.313485397550046,101.0,2.8761684360809685,0.5005337160398262
PRJEB6997,SAMEA2737790,-3.740791081580059,11.96597401039343,81.0,2.8649730475885393,0.49858540545608987
PRJEB6997,SAMEA2737791,-2.6003081495239226,11.166873744052323,93.0,2.9705329769428674,0.5169557842704188
PRJEB6997,SAMEA2737793,0.5444833233086881,32.92000880807356,102.0,3.8018556397091268,0.6616291686252999
PRJEB6997,SAMEA2737794,-0.9901499166313331,13.096006439211047,100.0,3.182334755686994,0.5538152150494784
PRJEB6997,SAMEA2737795,0.9953619595300387,6.80728241068552,97.0,2.6656874863101345,0.4639041464281313
PRJEB6997,SAMEA2737796,-0.49416362136630865,18.093100509892643,111.0,3.3513435753219447,0.5832274745938653
PRJEB6997,SAMEA2737797,1.6542888905969289,8.483443762780158,79.0,2.773209155086366,0.48261592274562076
PRJEB6997,SAMEA2737798,-1.5642210373860799,5.264598172675828,88.0,2.5440981068476956,0.44274419516455454
PRJEB6997,SAMEA2737799,-0.9019956460395583,8.663010765977239,124.0,2.945212337529468,0.5125492851311116
PRJEB6997,SAMEA2737800,-0.6707688175657103,11.435919376861337,93.0,3.011163069771842,0.5240265563057451
PRJEB6997,SAMEA2737801,1.4065798833178276,6.952619964895912,74.0,2.4703952471394772,0.4299178370870063
PRJEB6997,SAMEA2737802,0.9469853949028685,13.878374128152162,97.0,3.197126754411504,0.5563894363629297
PRJEB6997,SAMEA2737803,0.038980470180649845,6.292937559244994,70.0,2.4081673288683225,0.419088439620937
PRJEB6997,SAMEA2737804,-1.2456793237331196,9.98906972161589,102.0,3.019973467963415,0.5255598119006878
PRJEB6997,SAMEA2737805,0.8328648143281966,5.023534457594454,99.0,2.6956385264475684,0.46911646474411806
PRJEB6997,SAMEA2737806,-2.310264515222907,13.172152122661291,74.0,2.964785218650579,0.5159555136392391
PRJEB6997,SAMEA2737809,1.2001218043562532,24.926965293302963,100.0,3.5811457987019124,0.6232194859724893
PRJEB6997,SAMEA2737810,0.5538415928677904,7.921612884733129,82.0,2.6127719942425927,0.4546953714661433
PRJEB6997,SAMEA2737811,0.5786464662613278,3.719987621941452,80.0,2.257161730113406,0.3928092438202188
PRJEB6997,SAMEA2737812,1.2676396452068788,14.579037067331242,79.0,3.082370705800922,0.5364186757049177
PRJEB6997,SAMEA2737813,-0.7863026347279537,7.197996269309458,115.0,2.6664002603546657,0.4640281890386858
PRJEB6997,SAMEA2737814,-2.000684189356014,11.048341579662258,85.0,2.8033706035298,0.48786485798917223
PRJEB6997,SAMEA2737815,-1.123794543023638,12.907094750001038,98.0,3.1263309928615195,0.5440689946377686
PRJEB6997,SAMEA2737816,-3.8848141049214875,6.367944607900932,81.0,2.530345965706827,0.4403509381416375
PRJEB6997,SAMEA2737818,-0.43854103939736055,13.76786769567877,92.0,3.221651913466787,0.5606574996809235
PRJEB6997,SAMEA2737819,0.9835928704482346,11.808685926851794,97.0,3.2417635361243176,0.5641574842778204
PRJEB6997,SAMEA2737822,-0.33139629563540424,11.038464547809468,84.0,2.865674076013558,0.49870740400048047
PRJEB6997,SAMEA2737823,-0.07869183171655142,8.510340930707565,96.0,2.902333556881606,0.5050871785494209
PRJEB6997,SAMEA2737824,0.7054688554910522,10.237825886647018,74.0,2.733311192993724,0.4756725619263715
PRJEB6997,SAMEA2737825,-1.623072984568581,7.325701844793822,79.0,2.620237368507694,0.4559945552954571
PRJEB6997,SAMEA2737826,-0.0015644848477266897,5.861276041925619,88.0,2.339275864220454,0.4070993987945905
PRJEB6997,SAMEA2737830,-0.4317595770121671,9.284073448122866,103.0,2.940897105330466,0.5117983140888578
PRJEB6997,SAMEA2737831,-0.9155216438965659,23.239524971938167,96.0,3.5318661698456704,0.6146434528559839
PRJEB6997,SAMEA2737832,0.8734824115687735,12.259980313151127,85.0,3.057238782121047,0.5320450183791119
PRJEB6997,SAMEA2737833,-1.3355441663843168,6.9552041817742065,79.0,2.5479895242314874,0.44342141058050055
PRJEB6997,SAMEA2737834,0.14820166777692767,10.504089149876302,67.0,2.7682597425689996,0.48175458659838627
PRJEB6997,SAMEA2737835,-0.15992703209595507,16.949619526980786,101.0,3.3069177213079115,0.5754961339954036
PRJEB6997,SAMEA2737836,-0.8396215186016708,13.047096081769618,103.0,3.223898262492993,0.5610484272119762
PRJEB6997,SAMEA2737838,-0.03479199095427198,2.2261447524420666,88.0,1.707211084378569,0.2971024566602714
PRJEB6997,SAMEA2737840,-1.2665300415205842,11.80813093851765,90.0,2.9465816800492215,0.512787589011839
PRJEB6997,SAMEA2737841,0.2290427543775726,14.07752478647602,94.0,3.110018227354868,0.5412301173886127
PRJEB6997,SAMEA2737842,-0.026668445608378263,4.543088008041052,82.0,2.099178233457717,0.3653156987058076
PRJEB6997,SAMEA2737843,-0.14763678781476902,12.301071721838968,81.0,2.9694723732413166,0.5167712095753755
PRJEB6997,SAMEA2737844,-0.6147483013254039,8.656863417625818,97.0,2.8114480999527003,0.4892705681868551
PRJEB6997,SAMEA2737847,-2.8007384986914707,15.040453414094861,98.0,3.0518518996102504,0.5311075502228056
PRJEB6997,SAMEA2737848,-0.1525827067060866,10.592469008075017,88.0,3.0034748038015695,0.5226885830884163
PRJEB6997,SAMEA2737850,-1.8576946181695688,4.038599573055643,39.0,2.001610136494797,0.34833612215279885
PRJEB6997,SAMEA2737851,0.8291520299385777,11.455349022180883,87.0,2.9164218498503174,0.5075389353880765
